Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 4:12:21	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 4:12:26	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 4:12:31	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 4:12:36	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 4:12:41	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:12:46	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 4:12:51	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 4:12:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:13:2	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 4:13:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 4:13:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 4:13:17	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 4:13:22	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 4:13:27	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:13:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:13:37	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 4:13:42	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:13:47	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 4:13:52	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:13:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:14:2	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:14:7	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 4:14:12	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 4:14:17	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:14:22	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 4:14:27	0.00	0.00	1.05	8.12	-7.07	0
2017-4-18 4:14:32	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 4:14:37	0.00	0.00	1.05	8.03	-6.98	0
